FSC-A,FSC-W,FSC-H,SSC-A,SSC-W,SSC-H,PE-A,APC-Cy7-A,PE-Cy5-A,Time,IdxRow,IdxCol,Well
99700.46875,106062.328125,61605,76305.8359375,111627.0234375,44799,74.7421217314896,459.850006103516,363.440002441406,46842.1015625,O,11,O11
107120.3984375,104360.734375,67269,70889.515625,109832.75,42299,86.176660078233,503.200012207031,186.559997558594,47063,O,12,O12
99606.125,101146.40625,64538,67174.640625,114611.890625,38411,150.330852361466,1184.90002441406,554.400024414062,47299.19921875,O,13,O13
104374.75,104886.890625,65216,87126,118876.7890625,48032,122.278273789824,331.5,511.279998779297,47512,O,14,O14
128261.4609375,117569.421875,71496,84330.4765625,122806.96875,45003,232.260505902661,472.600006103516,560.559997558594,47708.6015625,P,14,P14
91437.7109375,112479.578125,53276,95223.4375,117079.3515625,53302,187.288077351406,1207,166.31999206543,47927.6015625,P,13,P13
118993,110616.125,70499,74948.640625,109722.4296875,44766,35.0224068088574,8402.25,685.52001953125,48120.1015625,P,12,P12
109669.359375,113728.359375,63197,78231.9140625,118259.1328125,43354,186.356717508594,1615,486.639984130859,48325.3984375,P,11,P11
88847.8046875,97239.984375,59880,68883.359375,110466.890625,40866,131.071635861651,384.200012207031,256.079986572266,48518.30078125,P,10,P10
108145.6796875,122104.5234375,58044,69122.5546875,111557.5078125,40607,4482.4390464316,2233.80004882812,1371.0400390625,48686.5,P,09,P09
121674.5703125,117139.90625,68073,51120.15625,125697.3203125,26653,3941.40960636571,877.200012207031,757.679992675781,48876.8984375,P,08,P08
106953.96875,111909.4296875,62634,50333.91796875,113516.765625,29059,3512.90368445973,447.100006103516,1049.83996582031,49131.30078125,P,07,P07
107132.859375,110025.5390625,63813,50542.95703125,96273.421875,34406,7633.92211164554,618.799987792969,1647.35998535156,49413.1015625,P,06,P06
115271.90625,113055.1796875,66821,65767.515625,119226.03125,36151,3411.24175263992,4117.39990234375,1080.64001464844,49734,P,05,P05
94595.4296875,95481.2421875,64928,48247.6796875,98154.8359375,32214,1621.82969482754,81.6000061035156,626.559997558594,49928.80078125,P,04,P04
94027.609375,96373.109375,63941,55112.71875,92245.375,39155,383.654743153013,200.600006103516,59.8400001525879,50107.30078125,P,03,P03
111633.5859375,107961.6171875,67765,69141.28125,116661.34375,38841,4588.30655752056,105.400001525879,1180.07995605469,50288.3984375,P,02,P02
88603.0546875,99470.5,58376,66002.5546875,101258.1015625,42718,2005.50932058125,85,709.279968261719,50476.3984375,P,01,P01
102659.71875,107239.8671875,62737,56529.19921875,115934.8359375,31955,4095.1784020516,2714.05004882812,1041.92004394531,50893.5,P,17,P17
77463.8203125,89459.8671875,56748,38665.1171875,91783.4375,27608,822.789823790469,80.75,414.480010986328,51048.80078125,O,17,O17
121717.2890625,120066.59375,66437,70202.078125,117264.703125,39234,7401.49700974803,1455.20007324219,1348.16003417969,51241.69921875,N,17,N17
83945.6875,92039.2890625,59773,40006.71875,99976.375,26225,2182.39487383715,39.9500007629395,186.559997558594,51419.5,M,17,M17
94075.671875,100703.0546875,61223,43540.63671875,108484.9296875,26303,4063.78862594036,408.850006103516,832.47998046875,51655.6015625,L,17,L17
81719.796875,97457.6171875,54953,59970.55859375,105693.984375,37185,799.919447962656,4.25,318.559997558594,51830.5,K,17,K17
106825.8046875,106741.125,65588,62136.87890625,108996.0859375,37361,3361.2349424866,2901.05004882812,982.080017089844,51996.1015625,J,17,J17
92673.03125,104438.6328125,58153,69057.0390625,100717.078125,44935,1517.11282682059,56.9500007629395,566.719970703125,52159.80078125,I,17,I17
111993.1484375,111470.96875,65843,49092.15625,105783.6328125,30414,4215.07159393196,1021.70001220703,797.279968261719,52348.5,H,17,H17
88708.078125,100856.5390625,57642,61173.8359375,101652.8984375,39439,291.261703574029,145.350006103516,-0.879999995231628,52551.19921875,G,17,G17
81858.640625,107446.3359375,49929,62694.31640625,110464.7109375,37195,3295.43308703446,1326.85009765625,825.440002441406,52743.1015625,F,17,F17
90614.4609375,96145.28125,61766,51751.4375,106342.53125,31893,281.592088880324,62.9000015258789,10.5599994659424,52921.8984375,E,17,E17
101411.046875,110847.359375,59957,74903.9140625,122434.859375,40094,6577.93056381143,551.650024414062,1287.43994140625,53151.3984375,D,17,D17
100312.7890625,100791.0859375,65225,55799.1171875,103722.8046875,35256,802.535817930825,192.100006103516,230.559997558594,53335.30078125,C,17,C17
102525.328125,110991.6171875,60537,63618.87890625,107448.578125,38803,6736.34779845571,413.950012207031,1468.71997070312,53518.8984375,B,17,B17
111542.8046875,116959.2421875,62501,82092.3984375,123067.2421875,43716,1342.85796504504,175.100006103516,636.239990234375,53697.19921875,A,17,A17
88141.1484375,98958.71875,58372,49474.87890625,107200.484375,30246,805.188350351339,92.6500015258789,136.399993896484,53876.30078125,A,18,A18
92617.8515625,114367.0703125,53073,70685.6796875,110417.53125,41954,122.313580324824,51,188.31999206543,54063.5,A,19,A19
101540.9921875,101900.1640625,65305,43905.6796875,108634.5234375,26487,3702.15349273937,51,1009.35998535156,54256,A,20,A20
105399.140625,106573.2421875,64814,57897.8359375,111767.4296875,33949,5047.10810290017,4544.9501953125,1384.23999023438,54520.1015625,A,21,A21
129369.5078125,126472.8515625,67037,82732,124350.359375,43602,4091.05610730411,506.600006103516,958.320007324219,54763.69921875,A,22,A22
127740.8046875,124244.90625,67380,78513.7578125,127834.7734375,40251,3787.35044228908,8337.650390625,1459.92004394531,55061,A,23,A23
101556.1171875,108342.3984375,61431,51675.51953125,106436.828125,31818,3198.73703200955,500.650024414062,781.440002441406,55273.1015625,A,24,A24
121072.9296875,117707.1015625,67410,55460.078125,109638.671875,33151,4003.8700077575,1032.75,1192.40002441406,55491.5,C,24,C24
106986.8984375,117113.9296875,59869,67511.59375,130445.1875,33918,4250.1861373166,1698.30004882812,985.599975585938,55694.1015625,C,23,C23
117027.875,118238.4765625,64865,66650.4765625,115008.046875,37980,5736.66387804196,443.700012207031,1190.64001464844,55889.5,C,22,C22
116229.546875,118089.1015625,64504,61616.87890625,118632.2734375,34039,316.697919806896,810.900024414062,381.040008544922,56095.19921875,B,22,B22
97924.921875,107663.53125,59608,72142.71875,110198.2421875,42904,124.02190653025,461.550018310547,144.31999206543,56321,B,21,B21
118883.53125,112217.53125,69429,81285.359375,108230.75,49220,124.872588661436,694.450012207031,100.319999694824,56548.19921875,B,20,B20
111810.6953125,110907,66070,77422.796875,121950.1640625,41607,102.910676924204,391.850006103516,706.640014648438,56740,B,19,B19
105555.78125,106073.71875,65216,57067.91796875,125803.1953125,29729,197.26177245,5865,594,56941.1015625,B,18,B18
103172.359375,104620.2734375,64629,69134,103849.96875,43628,783.193164878839,54.4000015258789,202.399993896484,57112.80078125,C,18,C18
99490.4296875,102300.1875,63736,86825.4375,111539.5859375,51015,1104.39403300177,47.6000022888184,614.239990234375,57302.8984375,C,19,C19
111831.171875,107053.1796875,68461,53741.99609375,112170.3046875,31399,572.864491405312,123.25,231.440002441406,57534.80078125,C,20,C20
102173.78125,103081.3515625,64959,47870.16015625,116270.8046875,26982,5355.62807189321,413.950012207031,1116.71997070312,57692.6015625,C,21,C21
107298.3984375,109942.2734375,63960,77132.640625,105597.7578125,47870,171.548865120211,406.300018310547,39.5999984741211,57868.1015625,D,21,D21
117643.7578125,116449.6953125,66208,89202.875,120800.0859375,48394,169.771095096818,547.400024414062,217.360000610352,58055.5,D,20,D20
106737.6953125,105087.6796875,66565,69655.0390625,118084.546875,38658,77.3436048972968,765.850036621094,98.5599975585938,58295.3984375,D,19,D19
113334.375,110030.25,67504,79133.59375,115911.2109375,44742,265.691001538125,548.25,660,58501.30078125,D,18,D18
114464.6796875,117645.6484375,63764,93150.71875,131044.8828125,46585,4777.50097539987,151.300003051758,1178.31994628906,58702.3984375,E,18,E18
101672.7109375,100488.96875,66308,45719.4375,107775.5859375,27801,698.708843794933,88.4000015258789,178.639999389648,58893.30078125,E,19,E19
88206.1171875,97796.8828125,59109,60645.51953125,111145.859375,35759,166.29538448043,195.5,118.800003051758,59081.19921875,E,20,E20
114918.578125,124098.7421875,60688,90231.4375,136307.03125,43383,4304.02294572893,453.900024414062,1327.0400390625,59286.6015625,E,21,E21
121614.046875,115940.5078125,68743,64062.95703125,117543.8125,35718,3437.21530064937,514.25,743.599975585938,59533.30078125,E,22,E22
97895.546875,103086.359375,62236,85484.875,125180.6953125,44754,263.941904699195,461.550018310547,314.160003662109,59727.3984375,D,22,D22
97125.6953125,108342.4921875,58751,52974.4765625,105220.0546875,32995,8129.38516278071,435.200012207031,1664.07995605469,59951.1015625,E,23,E23
99359.6015625,102879.109375,63294,43359.6796875,115442.625,24615,3152.1038496083,445.400024414062,850.080017089844,60319.6015625,E,24,E24
105555.78125,108331.1640625,63857,59322.63671875,119974.328125,32405,6380.5546347325,2584,1523.28002929688,60548.30078125,G,24,G24
99151.3359375,105849.28125,61389,74980.875,113596.2578125,43258,3701.90281633473,2042.55004882812,1034,60858.8984375,G,23,G23
113976.0703125,118837.578125,62855,84816.15625,124390.4453125,44686,4280.26729237348,417.350006103516,1221.43994140625,61229.5,G,22,G22
103466.9453125,107761.90625,62924,64458.15625,104565.1953125,40399,119.616234562408,506.600006103516,129.360000610352,61453.6015625,F,22,F22
112343.8046875,107982.3984375,68183,81256.234375,111977.6328125,47556,132.819127854239,483.650024414062,177.759994506836,61655.3984375,F,21,F21
108968.9296875,108472.390625,65836,68408.078125,110682.421875,40505,93.2147351842969,518.5,181.279998779297,61840.3984375,F,20,F20
109915.890625,113715.90625,63346,87660.5546875,115260.359375,49843,131.941262761427,466.650024414062,385.440002441406,62033.30078125,F,19,F19
124419.328125,114831.359375,71008,87536.796875,116889.3359375,49079,167.142222618242,459,199.759994506836,62250,F,18,F18
89512.640625,97838.53125,59959,44466.23828125,106204.28125,27439,4366.55460212896,43.3500022888184,828.960021972656,62403.80078125,G,18,G18
87427.3671875,97323.6875,58872,63534.63671875,102079.0859375,40790,260.468456119944,91.8000030517578,193.600006103516,62591.69921875,G,19,G19
123456.3515625,116419.921875,69497,65859.0390625,116756.515625,36967,1687.83172762824,65.4500045776367,375.760009765625,62781.80078125,G,20,G20
108413.5703125,105373.09375,67427,46242.55859375,107196.5078125,28271,4374.39010928875,714,1092.07995605469,63084.1015625,G,21,G21
93814.0078125,98796.3359375,62231,47563.359375,102725.8203125,30344,65.063405298009,449.650024414062,16.7199993133545,63295.80078125,H,21,H21
94109.4921875,112454.3671875,54845,92968.71875,111477.4140625,54655,134.592710029112,375.700012207031,515.679992675781,63491.1015625,H,20,H20
103207.9609375,102934.671875,65710,57275.91796875,117220.4921875,32022,93.1965469692969,663,109.120002746582,63674,H,19,H19
100305.671875,101916.78125,64500,69584.3203125,107520.75,42413,275.388219520333,411.400024414062,215.600006103516,63875.5,H,18,H18
87187.9609375,108580.6875,52624,63134.23828125,125800.1015625,32890,1351.67340528084,51.8500022888184,464.639984130859,64026,I,18,I18
92115.890625,96306.984375,62684,53022.31640625,99384.2421875,34964,1094.71633305993,28.9000015258789,565.840026855469,64241.80078125,I,19,I19
82629.375,95740.8671875,56561,72759.4375,103119.796875,46241,1068.30133011491,147.900009155273,490.160003662109,64471.6015625,I,20,I20
114761.046875,109755.2734375,68525,56746.55859375,109554.6796875,33946,7413.73209827356,2128.40014648438,1630.64001464844,64688.69921875,I,21,I21
112348.2578125,110938.171875,66369,53236.55859375,109845.4453125,31762,4740.37293395518,1486.65002441406,1127.28002929688,65018.69921875,I,22,I22
98945.75,115356.0390625,56213,73038.15625,107184.125,44658,84.4286407675391,408,150.479995727539,65214.69921875,H,22,H22
105870.8359375,105706.3203125,65638,51264.71875,115270.8671875,29146,6575.26089799375,786.25,1521.52001953125,65396.1015625,I,23,I23
104919.4296875,110879.9765625,62013,57531.7578125,118704.1875,31763,3133.60525297116,593.299987792969,664.400024414062,65572.5,I,24,I24
114642.6796875,119856.78125,62685,77196.078125,117065.953125,43216,5790.32308388429,610.299987792969,1277.76000976562,65775.3984375,K,24,K24
114044.6015625,112285.015625,66563,62251.27734375,119513.125,34136,7684.07167593196,702.950012207031,1649.11999511719,66011.203125,K,23,K23
98296.9375,110501.015625,58298,43524,111591.4375,25561,4237.09866227393,806.650024414062,1217.0400390625,66230.5,K,22,K22
120178.4765625,114762.2265625,68629,90165.9140625,129662.5859375,45573,150.397399832003,656.200012207031,652.960021972656,66391.796875,J,22,J22
88802.421875,104745.3359375,55561,47136.95703125,112615.9453125,27431,75.6350647151758,357,-125.839996337891,66583,J,21,J21
121692.3671875,120551.8984375,66156,87346.4765625,122768.7578125,46627,315.857959517734,493,432.959991455078,66773.6015625,J,20,J20
109465.546875,107123.203125,66969,58560.31640625,115049.1328125,33358,104.64949513713,560.150024414062,395.119995117188,66987.203125,J,19,J19
81327.3125,104310.8515625,51096,82486.5546875,100992.75,53527,170.609160094094,880.600036621094,153.119995117188,67200,J,18,J18
99582.9921875,102384.1328125,63743,66822.078125,101216.9296875,43266,2238.71237444834,60.3500022888184,838.640014648438,67372.703125,K,18,K18
90286.9375,98714.484375,59941,51496.63671875,103565.3359375,32587,388.940412376194,155.550003051758,48.4000015258789,67604.1015625,K,19,K19
102123.9375,104965.25,63762,51830.4765625,112969.34375,30068,4046.23603162278,31.4500007629395,1143.11999511719,67793.1015625,K,20,K20
104246.5859375,104681.0625,65264,43876.55859375,110075.1875,26123,5007.08004609785,954.550048828125,1101.76000976562,67962.8984375,K,21,K21
101356.7578125,114619.03125,57953,60754.71875,106412.09375,37417,66.8177293628815,494.700012207031,320.320007324219,68153.703125,L,21,L21
104939.8984375,106761.1796875,64418,82595.7578125,125266.03125,43212,120.501902257789,461.550018310547,425.919982910156,68331.3984375,L,20,L20
110283.4609375,113353.5625,63761,86701.6796875,119700.890625,47469,189.145539289669,432.650024414062,322.079986572266,68519,L,19,L19
103541.7109375,107968.4609375,62849,74575.2734375,107684.4296875,45386,149.558173208247,332.350006103516,423.279998779297,68719.6015625,L,18,L18
103687.671875,105883.3359375,64177,63439.99609375,100195.2890625,41495,818.384403946294,124.100006103516,560.559997558594,68924.5,M,18,M18
101012.328125,98036.9375,67525,36371.91796875,110263.2109375,21618,1005.81493027616,198.900009155273,120.559997558594,69105.3984375,M,19,M19
101800.8671875,100760,66213,39856.95703125,117117.234375,22303,237.589093173939,86.7000045776367,43.1199989318848,69305.796875,M,20,M20
103844.3046875,108825.9609375,62536,58809.91796875,117695.2734375,32747,3972.24506871527,595.850036621094,860.640014648438,69603.3984375,M,21,M21
105196.21875,111832.5234375,61647,43023.7578125,104681.8203125,26935,4650.72052546339,629.850036621094,968,69814.8984375,M,22,M22
101161.8515625,104627.8359375,63365,80783.0390625,114427.0703125,46267,116.991855640527,382.5,386.320007324219,69999.203125,L,22,L22
106875.6484375,109089.5390625,64206,55449.6796875,103419.3828125,35138,4365.52932058625,1198.5,1261.0400390625,70227.6015625,M,23,M23
104580.3359375,115671.65625,59252,67503.28125,102695,43078,3835.1544120025,6081.75,1107.92004394531,70434,M,24,M24
115941.1875,122039.8203125,62261,65171.59765625,131571.875,32462,5285.22361566875,446.25,1211.76000976562,70636.3984375,O,24,O24
103354.8046875,110967.578125,61040,58655.99609375,106163.6484375,36209,6264.58545474,1066.75,1549.67993164062,70883.1015625,O,23,O23
111628.25,121848.6171875,60039,77445.6796875,117665.015625,43135,5730.47168526214,702.100036621094,1153.68005371094,71059.8984375,O,22,O22
100430.265625,99869.4765625,65904,58193.19921875,102732.7890625,37123,218.117823482628,970.700012207031,529.760009765625,71219.3984375,N,22,N22
94116.609375,108565.25,56814,54674.87890625,104395.671875,34323,84.3131990939661,1325.15002441406,385.440002441406,71419.796875,N,21,N21
100392.890625,115556.9140625,56936,72965.359375,140304.5,34082,60.6585892446301,487.900024414062,412.720001220703,71646.296875,N,20,N20
124406.8671875,115202.7421875,70772,75251.2734375,112055.34375,44011,63.3082176892786,411.400024414062,106.479995727539,71836.1015625,N,19,N19
101287.3359375,108988.8671875,60905,94180.3203125,102686.8984375,60107,56.280306589556,315.350006103516,276.320007324219,72066.6015625,N,18,N18
90236.2109375,93825.390625,63029,47224.31640625,105685.453125,29284,1016.38408297837,126.650001525879,369.600006103516,72217.703125,O,18,O18
105709.75,120952.46875,57277,83375.7578125,118306.71875,46186,64.2378580737695,17,79.1999969482422,72419.703125,O,19,O19
133815.953125,126154.578125,69516,73081.8359375,151059.453125,31706,344.958921560078,8.5,159.279998779297,72607.3984375,O,20,O20
107574.296875,115492.1796875,61043,59314.31640625,110743.9453125,35101,6356.04128057125,1576.75,1491.59997558594,72845.3984375,O,21,O21
102631.2421875,101723.21875,66121,57521.359375,110283.7734375,34182,274.505111942789,436.050018310547,472.559997558594,73023.8984375,P,21,P21
86311.3125,106676.0625,53025,66488.234375,100858.1171875,43203,149.545976406016,429.25,249.919998168945,73202.796875,P,20,P20
98320.078125,103553.359375,62224,70753.28125,113299.296875,40926,45.6944137595697,521.049987792969,-10.5599994659424,73413.1015625,P,19,P19
87869.6953125,99587.1796875,57825,67192.3203125,105681.0078125,41668,194.410024591466,555.900024414062,561.440002441406,73632.3984375,P,18,P18
107191.6015625,109338.8125,64249,84214,113832.3671875,48484,147.740817069854,787.950012207031,225.279998779297,73894,P,22,P22
