File ID	Channel	File Name	Plate	Sample	Row	Column	Well	Sorted Population	FSC-A	FSC-H	FSC-W	SSC-A	SSC-H	SSC-W	CD34	CD38	7-AAD	Time
F8	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	10	H10	CD34+CD38-	419.0	247.0	434.0	343.0	188.0	466.0	299.0	268.0	356.0	34.643
F8	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8														
F8	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	5	H5	CD34+CD38+	401.0	248.0	414.0	182.0	107.0	437.0	376.0	662.0	471.0	36.224
F8	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	1	H1	CD34-	384.0	252.0	391.0	181.0	109.0	425.0	237.0	241.0	231.0	37.3327
F8	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	11	H11	CD34+CD38-	482.0	262.0	472.0	304.0	170.0	457.0	306.0	246.0	264.0	34.3552
F8	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	6	H6	CD34+CD38+	424.0	243.0	446.0	234.0	132.0	454.0	416.0	634.0	452.0	35.9442
F8	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	7	H7	CD34+CD38+	347.0	197.0	451.0	228.0	125.0	468.0	311.0	568.0	383.0	35.6162
F8	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	2	H2	CD34-	354.0	224.0	404.0	239.0	155.0	397.0	234.0	241.0	258.0	37.0652
F8	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	3	H3	CD34-	435.0	225.0	494.0	336.0	181.0	474.0	251.0	350.0	291.0	36.7392
F8	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	8	H8	CD34+CD38+	404.0	241.0	428.0	239.0	143.0	427.0	482.0	545.0	376.0	35.2292
F8	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	9	H9	CD34+CD38+	390.0	231.0	433.0	188.0	119.0	404.0	315.0	570.0	377.0	34.8984
F8	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	4	H4	CD34-	373.0	247.0	387.0	209.0	130.0	410.0	242.0	479.0	338.0	36.4685
F8	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	12	H12	CD34+CD38-	416.0	255.0	418.0	263.0	153.0	439.0	611.0	247.0	279.0	34.082
F8	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	13	H13	CD34+CD38-	335.0	203.0	424.0	299.0	161.0	475.0	305.0	281.0	333.0	33.7345
F8	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_9.raw	3	8	H	14	H14	CD34+CD38-	446.0	249.0	458.0	344.0	161.0	548.0	295.0	252.0	227.0	33.4588
F9	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14														
F9	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	5	N5	CD34+CD38+	458.0	258.0	455.0	249.0	142.0	448.0	434.0	562.0	417.0	61.3676
F9	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14														
F9	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	10	N10	CD34+CD38-	391.0	255.0	393.0	216.0	136.0	408.0	358.0	244.0	286.0	59.7012
F9	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	11	N11	CD34+CD38-	372.0	229.0	415.0	347.0	196.0	453.0	313.0	265.0	284.0	59.4277
F9	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	6	N6	CD34+CD38+	387.0	243.0	407.0	177.0	108.0	418.0	383.0	578.0	403.0	61.0417
F9	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	12	N12	CD34+CD38-	467.0	277.0	432.0	310.0	176.0	452.0	325.0	242.0	314.0	59.1394
F9	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	1	N1	CD34-	460.0	278.0	423.0	200.0	124.0	412.0	264.0	480.0	317.0	62.46
F9	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	13	N13	CD34+CD38-	382.0	209.0	469.0	377.0	222.0	435.0	337.0	282.0	302.0	58.8319
F9	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	7	N7	CD34+CD38+	511.0	267.0	490.0	322.0	168.0	490.0	315.0	598.0	394.0	60.7306
F9	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	2	N2	CD34-	376.0	224.0	431.0	274.0	150.0	468.0	239.0	498.0	346.0	62.1956
F9	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	14	N14	CD34+CD38-	437.0	259.0	432.0	287.0	158.0	463.0	312.0	252.0	230.0	58.5806
F9	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	8	N8	CD34+CD38+	380.0	252.0	386.0	208.0	132.0	405.0	475.0	589.0	448.0	60.4145
F9	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	3	N3	CD34-	343.0	234.0	375.0	219.0	144.0	389.0	250.0	253.0	297.0	61.8659
F9	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	4	N4	CD34-	327.0	232.0	362.0	165.0	112.0	378.0	241.0	415.0	319.0	61.5982
F9	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_10.raw	3	14	N	9	N9	CD34+CD38+	503.0	278.0	464.0	279.0	162.0	440.0	427.0	659.0	452.0	59.927
F10	126	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20														
F10	127N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	21	G21	CD34+CD38+	423.0	263.0	412.0	181.0	110.0	419.0	359.0	589.0	410.0	88.9624
F10	127C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20														
F10	128N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	22	G22	CD34+CD38+	445.0	246.0	464.0	331.0	175.0	486.0	310.0	586.0	424.0	86.34700000000001
F10	128C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	H	18	H18	CD34+CD38-	392.0	252.0	398.0	272.0	166.0	420.0	309.0	284.0	273.0	90.0784
F10	129N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	17	G17	CD34-	347.0	225.0	394.0	239.0	154.0	397.0	259.0	287.0	231.0	74.1087
F10	129C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	18	G18	CD34-	350.0	234.0	382.0	174.0	107.0	415.0	240.0	588.0	376.0	88.00299999999999
F10	130N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	H	19	H19	CD34+CD38-	403.0	257.0	402.0	224.0	125.0	458.0	352.0	249.0	252.0	89.7943
F10	130C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	19	G19	CD34-	342.0	230.0	380.0	248.0	159.0	399.0	249.0	281.0	269.0	88.26799999999999
F10	131N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	H	20	H20	CD34+CD38-	368.0	214.0	439.0	363.0	213.0	435.0	303.0	257.0	327.0	89.5363
F10	131C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	H	21	H21	CD34+CD38-	366.0	243.0	386.0	186.0	119.0	401.0	316.0	244.0	235.0	89.2609
F10	132N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	23	G23	CD34+CD38+	387.0	240.0	413.0	293.0	169.0	444.0	492.0	568.0	403.0	85.8244
F10	132C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	H	22	H22	CD34+CD38-	387.0	220.0	451.0	285.0	174.0	419.0	309.0	248.0	260.0	91.967
F10	133N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	24	G24	CD34+CD38+	412.0	249.0	423.0	232.0	127.0	469.0	523.0	633.0	453.0	85.3863
F10	133C	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	G	20	G20	CD34-	482.0	271.0	455.0	257.0	144.0	456.0	244.0	467.0	303.0	88.5361
F10	134N	20210618_HB_BF_U3000_uPAC_50cm_precol_127min_TMTpro5_150nlmin_2CV_scMS_MS3_750ms_11.raw	3	20	H	17	H17	CD34+CD38+	437.0	257.0	435.0	192.0	119.0	413.0	401.0	584.0	372.0	73.8228
